Timestamp,still01-bf-pid.DV01-LIT4003-level => (Aggregate=TimeAverage2),still01-bf-pid.CV01-plp4000a.cmdspd-hz => (Aggregate=TimeAverage2),still01-bf-pid.SP-pmp4000a.sp-% => (Aggregate=TimeAverage2),still01-bf-pid.PV01-fit4008.volumeflow => (Aggregate=TimeAverage2)
7/14/2025 2:20:49 PM,34.777416,49.001078,70.55,82.32749
7/14/2025 2:20:54 PM,34.777416,49.125262,70.55,84.430376155
7/14/2025 2:20:59 PM,34.7325462,49.190282,70.55,83.651215
7/14/2025 2:21:04 PM,34.669296,49.222458,70.55,83.189661682
7/14/2025 2:21:09 PM,34.669296,49.195038,70.55,82.78801
7/14/2025 2:21:14 PM,34.669296,49.122014,70.55,83.303751101
7/14/2025 2:21:19 PM,34.669296,49.104936,70.55,83.011556808
7/14/2025 2:21:24 PM,34.669296,49.244116,70.55,83.684696904
7/14/2025 2:21:29 PM,34.669296,49.286194,70.55,84.136175988
7/14/2025 2:21:34 PM,34.669296,49.34626,70.55,82.7415840144
7/14/2025 2:21:39 PM,34.6680868476,49.472298,70.55,82.8270706272
7/14/2025 2:21:44 PM,34.510197,49.194582,70.55,83.233671944
7/14/2025 2:21:49 PM,34.510197,49.375966,70.55,82.612895486
7/14/2025 2:21:54 PM,34.500323802,49.358128,70.55,83.17537984
7/14/2025 2:21:59 PM,34.462082,49.398756,70.55,82.865739572
7/14/2025 2:22:04 PM,34.462082,49.188406,70.55,82.281804885
7/14/2025 2:22:09 PM,34.462082,49.496312,70.55,82.09254816
7/14/2025 2:22:14 PM,34.462082,49.42928,70.55,83.591448396
7/14/2025 2:22:19 PM,34.4403522056,49.446608,70.55,84.090232904
7/14/2025 2:22:24 PM,34.40792,49.350084,70.55,84.458862168
7/14/2025 2:22:29 PM,34.352308208,49.200266,70.55,83.71000888
7/14/2025 2:22:34 PM,34.33844,49.222596,70.55,83.884238712
7/14/2025 2:22:39 PM,34.33844,49.392048,70.55,82.9329808
7/14/2025 2:22:44 PM,34.33844,49.342638,70.55,82.872362268
7/14/2025 2:22:49 PM,34.33844,49.372048,70.55,83.26638704
7/14/2025 2:22:54 PM,34.28764163,49.246932,70.55,82.291954655
7/14/2025 2:22:59 PM,34.253265,49.453468,70.55,83.094628518
7/14/2025 2:23:04 PM,34.253265,49.41848,70.55,83.134120383
7/14/2025 2:23:09 PM,34.234983795,49.284286,70.55,82.886781648
7/14/2025 2:23:14 PM,34.20651,49.39866,70.55,82.1595668352
7/14/2025 2:23:19 PM,34.20651,49.221536,70.55,83.5117539648
7/14/2025 2:23:24 PM,34.20651,49.31922,70.55,83.606481138
7/14/2025 2:23:29 PM,34.20651,49.292648,70.55,83.60897549
7/14/2025 2:23:34 PM,34.137018692,49.258286,70.55,82.941604048
7/14/2025 2:23:39 PM,34.136032,49.2451,70.55,82.57404659
7/14/2025 2:23:44 PM,34.136032,49.518588,70.55,83.1778031952
7/14/2025 2:23:49 PM,34.136032,49.575744,70.55,83.9385454464
7/14/2025 2:23:54 PM,34.136032,49.30436,70.55,83.805390456
7/14/2025 2:23:59 PM,34.136032,49.131026,70.55,83.5837584
7/14/2025 2:24:04 PM,34.136032,49.333216,70.55,83.86053893
7/14/2025 2:24:09 PM,34.136032,49.329968,70.55,83.960732
7/14/2025 2:24:14 PM,34.0079624448,49.372364,70.55,83.423011943
7/14/2025 2:24:19 PM,33.999264,49.390942,70.55,83.561671604
7/14/2025 2:24:24 PM,33.999264,49.461028,70.55,83.682132164
7/14/2025 2:24:29 PM,33.9629805252,49.580076,70.55,83.601685268
7/14/2025 2:24:34 PM,33.949818,49.645916,70.55,82.9147410368
7/14/2025 2:24:39 PM,33.949818,49.694832,70.55,82.4191075
7/14/2025 2:24:44 PM,33.937946184,49.572194,70.55,83.2423032576
7/14/2025 2:24:49 PM,33.85988,49.591232,70.55,84.090672034
7/14/2025 2:24:54 PM,33.85988,49.745986,70.55,83.024498432
7/14/2025 2:24:59 PM,33.85988,49.742552,70.55,81.3118744
7/14/2025 2:25:04 PM,33.85988,49.523276,70.55,82.626349937
7/14/2025 2:25:09 PM,33.85988,49.52602,70.55,84.614976536
7/14/2025 2:25:14 PM,33.85988,49.62321,70.55,83.661388284
7/14/2025 2:25:19 PM,33.828163874,49.599458,70.55,82.990890696
7/14/2025 2:25:24 PM,33.76277,49.558404,70.55,83.275729714
7/14/2025 2:25:29 PM,33.76277,49.4978,70.55,82.47567693
7/14/2025 2:25:34 PM,33.76277,49.5713,70.55,82.2347350768
7/14/2025 2:25:39 PM,33.7070431878,49.593638,70.55,82.4435037256
7/14/2025 2:25:44 PM,33.685863,49.510326,70.55,83.467826698
7/14/2025 2:25:49 PM,33.685863,49.678896,70.55,83.5999225
7/14/2025 2:25:54 PM,33.666405831,49.517298,70.55,84.57535375
7/14/2025 2:25:59 PM,33.64866,49.506188,70.55,83.004798134
7/14/2025 2:26:04 PM,33.64866,49.528844,70.55,82.20443101
7/14/2025 2:26:09 PM,33.64866,49.423222,70.55,83.31934542
7/14/2025 2:26:14 PM,33.64866,49.437152,70.55,82.31585221
7/14/2025 2:26:19 PM,33.64866,49.310696,70.55,82.847914426
7/14/2025 2:26:24 PM,33.5843913472,49.332876,70.55,83.49615448
7/14/2025 2:26:29 PM,33.524876,49.243268,70.55,82.600017928
7/14/2025 2:26:34 PM,33.524876,49.165724,70.55,83.522624675
7/14/2025 2:26:39 PM,33.524876,49.333048,70.55,82.996938636
7/14/2025 2:26:44 PM,33.524876,49.24025,70.55,82.43135494
7/14/2025 2:26:49 PM,33.524876,49.096562,70.55,83.238678112
7/14/2025 2:26:54 PM,33.442510688,49.15884,70.55,83.07000913
7/14/2025 2:26:59 PM,33.435036,49.289486,70.55,83.110432714
7/14/2025 2:27:04 PM,33.435036,49.07303,70.55,83.20827
7/14/2025 2:27:09 PM,33.435036,49.05388,70.55,82.613572572
7/14/2025 2:27:14 PM,33.435036,49.198746,70.55,83.04819
7/14/2025 2:27:19 PM,33.435036,49.20529,70.55,82.199729854
7/14/2025 2:27:24 PM,33.435036,49.279266,70.55,81.1339
7/14/2025 2:27:29 PM,33.435036,49.184272,70.55,81.018128548
7/14/2025 2:27:34 PM,33.435036,49.45607,70.55,80.86697
7/14/2025 2:27:39 PM,33.3864818892,49.42176,70.55,83.2850180192
7/14/2025 2:27:44 PM,33.279114,49.491472,70.55,81.655174
7/14/2025 2:27:49 PM,33.279114,49.48554,70.55,82.5991040824
7/14/2025 2:27:54 PM,33.279114,49.575686,70.55,83.74233
7/14/2025 2:27:59 PM,33.279114,49.54137,70.55,82.162160812
7/14/2025 2:28:04 PM,33.192458112,49.504666,70.55,82.16647
7/14/2025 2:28:09 PM,33.1833727658,49.412,70.55,83.680319768
7/14/2025 2:28:14 PM,33.183247,49.466236,70.55,83.432474239
7/14/2025 2:28:19 PM,33.183247,49.604084,70.55,82.95623378
7/14/2025 2:28:24 PM,33.183247,49.664512,70.55,83.376313292
7/14/2025 2:28:29 PM,33.1191474736,49.54772,70.55,83.3254404044
7/14/2025 2:28:34 PM,33.0907395948,49.604848,70.55,82.972870264
7/14/2025 2:28:39 PM,33.07647,49.806358,70.55,82.637432135
7/14/2025 2:28:44 PM,33.0709442592,49.71423,70.55,83.202171167
7/14/2025 2:28:49 PM,33.022926,49.751322,70.55,82.6820642
7/14/2025 2:28:54 PM,33.022926,49.681152,70.55,83.465698744
7/14/2025 2:28:59 PM,33.007638562,49.609072,70.55,83.299185541
7/14/2025 2:29:04 PM,32.9964044736,49.545648,70.55,82.49543884
7/14/2025 2:29:09 PM,32.954544,49.520966,70.55,82.016727344
7/14/2025 2:29:14 PM,32.954544,49.60471,70.55,83.332445456
7/14/2025 2:29:19 PM,32.954544,49.557,70.55,83.121206
7/14/2025 2:29:24 PM,32.954544,49.523018,70.55,84.862943901
7/14/2025 2:29:29 PM,32.954544,49.26096,70.55,84.349544048
7/14/2025 2:29:34 PM,32.954544,49.329388,70.55,83.827027194
7/14/2025 2:29:39 PM,32.890818694,49.267742,70.55,83.570188196
7/14/2025 2:29:44 PM,32.863247,49.213028,70.55,83.448237064
7/14/2025 2:29:49 PM,32.863247,49.143248,70.55,83.655489988
7/14/2025 2:29:54 PM,32.826866606,49.380232,70.55,84.003208564
7/14/2025 2:29:59 PM,32.822662,49.200696,70.55,84.8692716
7/14/2025 2:30:04 PM,32.822662,49.27742,70.55,83.87702384
7/14/2025 2:30:09 PM,32.822662,49.096058,70.55,83.692278234
7/14/2025 2:30:14 PM,32.822662,49.209442,70.55,83.5733435336
7/14/2025 2:30:19 PM,32.7676650688,49.087908,70.55,83.978689364
7/14/2025 2:30:24 PM,32.74337,49.160936,70.55,82.791403172
7/14/2025 2:30:29 PM,32.717455265,49.409138,70.55,82.637159921
7/14/2025 2:30:34 PM,32.705975,49.415816,70.55,83.9769621902
7/14/2025 2:30:39 PM,32.6676755752,49.430178,70.55,83.477424407
7/14/2025 2:30:44 PM,32.650597,49.407032,70.55,83.764504801
7/14/2025 2:30:49 PM,32.650597,49.38829,70.55,82.86305114
7/14/2025 2:30:54 PM,32.650597,49.433142,70.55,82.663446168
7/14/2025 2:30:59 PM,32.6297953936,49.56954,70.55,82.081287616
7/14/2025 2:31:04 PM,32.577145,49.625562,70.55,82.416626012
7/14/2025 2:31:09 PM,32.562178659,49.695792,70.55,81.81579536
7/14/2025 2:31:14 PM,32.523884,49.546768,70.55,82.912673568
7/14/2025 2:31:19 PM,32.523884,49.438668,70.55,83.235618564
7/14/2025 2:31:24 PM,32.523884,49.432678,70.55,83.31969216
7/14/2025 2:31:29 PM,32.523884,49.708062,70.55,81.84840698
7/14/2025 2:31:34 PM,32.5172400498,49.758,70.55,83.965483044
7/14/2025 2:31:39 PM,32.438923,49.88104,70.55,83.57827776
7/14/2025 2:31:44 PM,32.438923,49.662432,70.55,82.1512496016
7/14/2025 2:31:49 PM,32.438923,49.838064,70.55,81.851183068
7/14/2025 2:31:54 PM,32.3801326832,49.839708,70.55,83.929857344
7/14/2025 2:31:59 PM,32.371872,49.743474,70.55,84.3056776232
7/14/2025 2:32:04 PM,32.3538401016,49.62701,70.55,83.700090122
7/14/2025 2:32:09 PM,32.334776125,49.672706,70.55,83.443546766
7/14/2025 2:32:14 PM,32.3344676308,49.571686,70.55,83.301583972
7/14/2025 2:32:19 PM,32.303707,49.582942,70.55,82.86616044
7/14/2025 2:32:24 PM,32.303707,49.436552,70.55,82.964921056
7/14/2025 2:32:29 PM,32.303707,49.45556,70.55,83.809075874
7/14/2025 2:32:34 PM,32.303707,49.436568,70.55,82.810430208
7/14/2025 2:32:39 PM,32.2448273224,49.407964,70.55,82.184919824
7/14/2025 2:32:44 PM,32.2151244116,49.43948,70.55,82.5361748
7/14/2025 2:32:49 PM,32.203598,49.42051,70.55,83.87084131
7/14/2025 2:32:54 PM,32.203598,49.29216,70.55,82.345294376
7/14/2025 2:32:59 PM,32.203598,49.318296,70.55,82.241393125
7/14/2025 2:33:04 PM,32.203598,49.279892,70.55,84.77043733
7/14/2025 2:33:09 PM,32.203598,49.351042,70.55,83.89783814
7/14/2025 2:33:14 PM,32.203598,49.330798,70.55,83.60487824
7/14/2025 2:33:19 PM,32.203598,49.343492,70.55,83.26274974
7/14/2025 2:33:24 PM,32.203598,49.34261,70.55,81.93759942
7/14/2025 2:33:29 PM,32.203598,49.422962,70.55,81.672738496
7/14/2025 2:33:34 PM,32.192338608,49.320002,70.55,83.9028123448
7/14/2025 2:33:39 PM,32.02767,49.288314,70.55,83.6990555824
7/14/2025 2:33:44 PM,32.02767,49.262134,70.55,83.9289868576
7/14/2025 2:33:49 PM,32.02767,49.425546,70.55,82.529631168
7/14/2025 2:33:54 PM,31.992412832,49.44476,70.55,83.048637807
7/14/2025 2:33:59 PM,31.95079,49.521226,70.55,83.826449471
7/14/2025 2:34:04 PM,31.95079,49.54726,70.55,84.144131952
7/14/2025 2:34:09 PM,31.95079,49.632622,70.55,83.344594742
7/14/2025 2:34:14 PM,31.8995293216,49.637682,70.55,83.28745862
7/14/2025 2:34:19 PM,31.890934,49.643242,70.55,82.266656459
7/14/2025 2:34:24 PM,31.869762164,49.715038,70.55,82.14971435
7/14/2025 2:34:29 PM,31.8443,49.696986,70.55,83.330974836
7/14/2025 2:34:34 PM,31.8443,49.736106,70.55,83.2616619356
7/14/2025 2:34:39 PM,31.832483552,49.775328,70.55,83.00960824
7/14/2025 2:34:44 PM,31.79726,49.677734,70.55,83.339397496
7/14/2025 2:34:49 PM,31.79726,49.694172,70.55,83.0692009184
7/14/2025 2:34:54 PM,31.79726,49.746712,70.55,82.4219325928
7/14/2025 2:34:59 PM,31.79726,49.839172,70.55,82.485657894
7/14/2025 2:35:04 PM,31.79726,49.860754,70.55,83.53312368
7/14/2025 2:35:09 PM,31.79726,49.881668,70.55,83.0509940292
7/14/2025 2:35:14 PM,31.79726,49.964998,70.55,82.9881482404
7/14/2025 2:35:19 PM,31.79726,49.91537,70.55,82.850039431
7/14/2025 2:35:24 PM,31.79726,49.808428,70.55,83.587477708
7/14/2025 2:35:29 PM,31.79726,49.8082,70.55,82.471442474
7/14/2025 2:35:34 PM,31.79726,49.77157,70.55,82.236147805
7/14/2025 2:35:39 PM,31.79726,49.511972,70.55,82.207454947
7/14/2025 2:35:44 PM,31.7874985588,49.563732,70.55,82.676020082
7/14/2025 2:35:49 PM,31.572342,49.545616,70.55,83.05839805
7/14/2025 2:35:54 PM,31.572342,49.609326,70.55,81.630520864
7/14/2025 2:35:59 PM,31.5604289086,49.658342,70.55,82.0805136064
7/14/2025 2:36:04 PM,31.523155,49.482918,70.55,82.53960001
7/14/2025 2:36:09 PM,31.523155,49.484854,70.55,82.1518379
7/14/2025 2:36:14 PM,31.523155,49.46084,70.55,82.394848864
7/14/2025 2:36:19 PM,31.523155,49.410942,70.55,82.606630042
7/14/2025 2:36:24 PM,31.523155,49.702376,70.55,82.088361908
7/14/2025 2:36:29 PM,31.523155,49.668348,70.55,81.943808078
7/14/2025 2:36:34 PM,31.523155,49.557654,70.55,82.96359158
7/14/2025 2:36:39 PM,31.523155,49.469916,70.55,83.684314708
7/14/2025 2:36:44 PM,31.46014753,49.574054,70.55,83.494196275
7/14/2025 2:36:49 PM,31.379105,49.672648,70.55,84.134575406
7/14/2025 2:36:54 PM,31.3592588372,49.74538,70.55,84.159393158
7/14/2025 2:36:59 PM,31.333628,49.802652,70.55,83.0796080144
7/14/2025 2:37:04 PM,31.333628,49.743412,70.55,82.842394528
7/14/2025 2:37:09 PM,31.333628,49.678042,70.55,82.7871003448
7/14/2025 2:37:14 PM,31.333628,49.633436,70.55,82.1082606192
7/14/2025 2:37:19 PM,31.333628,49.749286,70.55,82.155244622
7/14/2025 2:37:24 PM,31.329836366,49.83956,70.55,82.0721152
7/14/2025 2:37:29 PM,31.21873,49.648692,70.55,82.45660088
7/14/2025 2:37:34 PM,31.21873,49.772952,70.55,82.661043168
7/14/2025 2:37:39 PM,31.188871574,49.732742,70.55,82.385737914
7/14/2025 2:37:44 PM,31.171215,49.845468,70.55,82.1383992
7/14/2025 2:37:49 PM,31.171215,49.814536,70.55,82.738279146
7/14/2025 2:37:54 PM,31.171215,49.773306,70.55,83.794142488
7/14/2025 2:37:59 PM,31.171215,49.634572,70.55,83.5114916984
7/14/2025 2:38:04 PM,31.171215,49.76237,70.55,83.60791303
7/14/2025 2:38:09 PM,31.171215,49.732308,70.55,83.615635125
7/14/2025 2:38:14 PM,31.171215,49.737796,70.55,84.591948429
7/14/2025 2:38:19 PM,31.171215,49.847552,70.55,83.3351508512
7/14/2025 2:38:24 PM,31.171215,49.872564,70.55,81.8810203952
7/14/2025 2:38:29 PM,31.171215,49.932252,70.55,82.58025946
7/14/2025 2:38:34 PM,31.171215,49.791632,70.55,82.39832402
7/14/2025 2:38:39 PM,31.171215,49.870442,70.55,82.37836991
7/14/2025 2:38:44 PM,31.0748052684,49.770762,70.55,83.5758428084
7/14/2025 2:38:49 PM,30.942322,50.050012,70.55,83.8165656166
7/14/2025 2:38:54 PM,30.942322,49.908422,70.55,83.061641464
7/14/2025 2:38:59 PM,30.942322,49.899484,70.55,81.979208075
7/14/2025 2:39:04 PM,30.942322,49.822712,70.55,82.346766845
7/14/2025 2:39:09 PM,30.942322,49.69818,70.55,82.857167227
7/14/2025 2:39:14 PM,30.940648877,49.682086,70.55,82.592155
7/14/2025 2:39:19 PM,30.843903,49.653122,70.55,82.993482162
7/14/2025 2:39:24 PM,30.843903,49.756648,70.55,83.10339
7/14/2025 2:39:29 PM,30.843903,49.83561,70.55,83.788636112
7/14/2025 2:39:34 PM,30.781906584,49.691282,70.55,84.52378
7/14/2025 2:39:39 PM,30.767927,49.690616,70.55,82.969890367
7/14/2025 2:39:44 PM,30.767927,49.754436,70.55,83.25919
7/14/2025 2:39:49 PM,30.767927,49.668506,70.55,82.396405104
7/14/2025 2:39:54 PM,30.767927,49.633326,70.55,83.57619
7/14/2025 2:39:59 PM,30.7167039512,49.571858,70.55,81.52075752
7/14/2025 2:40:04 PM,30.684393,49.663418,70.55,81.42851
7/14/2025 2:40:09 PM,30.684393,49.60803,70.55,82.9737694
7/14/2025 2:40:14 PM,30.684393,49.647782,70.55,81.8543
7/14/2025 2:40:19 PM,30.6405024282,49.73036,70.55,81.596610394
7/14/2025 2:40:24 PM,30.612606,49.737072,70.55,81.851974
7/14/2025 2:40:29 PM,30.612606,49.748394,70.55,83.4435914088
7/14/2025 2:40:34 PM,30.595249074,49.80219,70.55,83.54654
7/14/2025 2:40:39 PM,30.569876,49.8264,70.55,82.608057084
7/14/2025 2:40:44 PM,30.569876,49.730204,70.55,83.21536
7/14/2025 2:40:49 PM,30.569876,49.795298,70.55,83.4895160252
7/14/2025 2:40:54 PM,30.569876,49.920212,70.55,81.640915
7/14/2025 2:40:59 PM,30.569876,49.956024,70.55,82.873451608
7/14/2025 2:41:04 PM,30.569876,50.109852,70.55,81.975975
7/14/2025 2:41:09 PM,30.542679716,50.124682,70.55,84.0102839664
7/14/2025 2:41:14 PM,30.432936,50.240478,70.55,82.617096
7/14/2025 2:41:19 PM,30.4257493902,50.18885,70.55,83.6930616048
7/14/2025 2:41:24 PM,30.396307,49.86464,70.55,85.246155
7/14/2025 2:41:29 PM,30.396307,49.975108,70.55,83.757668332
7/14/2025 2:41:34 PM,30.396307,50.029652,70.55,85.43796
7/14/2025 2:41:39 PM,30.396307,50.033956,70.55,84.082601032
7/14/2025 2:41:44 PM,30.396307,50.0178,70.55,83.64562
7/14/2025 2:41:49 PM,30.275686216,50.032424,70.55,82.5462501812
7/14/2025 2:41:54 PM,30.2796468128,49.99982,70.55,82.06946
7/14/2025 2:41:59 PM,30.28841,50.085562,70.55,83.506785994
7/14/2025 2:42:04 PM,30.28841,50.141554,70.55,82.25053
7/14/2025 2:42:09 PM,30.28841,50.10204,70.55,83.346900712
7/14/2025 2:42:14 PM,30.2492192984,50.113966,70.55,83.762716528
7/14/2025 2:42:19 PM,30.185709,50.06289,70.55,83.1488617232
7/14/2025 2:42:24 PM,30.185709,49.89857,70.55,83.5407261728
7/14/2025 2:42:29 PM,30.1716036978,49.831642,70.55,82.6857927712
7/14/2025 2:42:34 PM,30.15996,49.776314,70.55,82.1371913704
7/14/2025 2:42:39 PM,30.15996,49.783848,70.55,81.71545161
7/14/2025 2:42:44 PM,30.15996,49.868204,70.55,83.14805011
7/14/2025 2:42:49 PM,30.15996,49.73115,70.55,83.214228072
7/14/2025 2:42:54 PM,30.15996,49.729226,70.55,82.778580448
7/14/2025 2:42:59 PM,30.15996,49.675546,70.55,83.627199592
7/14/2025 2:43:04 PM,30.15996,49.66228,70.55,83.84748483
7/14/2025 2:43:09 PM,30.0910667712,49.729352,70.55,83.48878185
7/14/2025 2:43:14 PM,30.033504,49.684424,70.55,83.463460632
7/14/2025 2:43:19 PM,30.033504,49.797992,70.55,83.45699235
7/14/2025 2:43:24 PM,30.033504,49.815672,70.55,82.9408569
7/14/2025 2:43:29 PM,30.033504,49.67316,70.55,83.244738352
7/14/2025 2:43:34 PM,30.033504,49.675314,70.55,83.97195365
7/14/2025 2:43:39 PM,29.9947106744,49.678624,70.55,82.954334514
7/14/2025 2:43:44 PM,29.961956,49.55242,70.55,81.21399588
7/14/2025 2:43:49 PM,29.961956,49.706212,70.55,82.302030968
7/14/2025 2:43:54 PM,29.961956,49.828904,70.55,83.9626713044
7/14/2025 2:43:59 PM,29.961956,49.8085,70.55,83.3932455966
7/14/2025 2:44:04 PM,29.961956,49.886042,70.55,82.461545976
7/14/2025 2:44:09 PM,29.961956,50.09989,70.55,83.209664115
7/14/2025 2:44:14 PM,29.961956,49.994522,70.55,84.578258776
7/14/2025 2:44:19 PM,29.961956,49.998632,70.55,83.838902128
7/14/2025 2:44:24 PM,29.961956,50.070208,70.55,82.78525696
7/14/2025 2:44:29 PM,29.961956,50.04954,70.55,83.4597959768
7/14/2025 2:44:34 PM,29.961956,50.029418,70.55,83.8603550632
7/14/2025 2:44:39 PM,29.961956,50.171262,70.55,83.593970736
7/14/2025 2:44:44 PM,29.961956,50.235712,70.55,83.80931368
7/14/2025 2:44:49 PM,29.961956,49.868596,70.55,83.519641022
7/14/2025 2:44:54 PM,29.961956,49.968448,70.55,82.5188693
7/14/2025 2:44:59 PM,29.961956,49.962328,70.55,81.899025866
7/14/2025 2:45:04 PM,29.961956,50.025386,70.55,81.126867962
7/14/2025 2:45:09 PM,29.961956,49.927598,70.55,81.984168692
7/14/2025 2:45:14 PM,29.961956,49.983342,70.55,83.6533828008
7/14/2025 2:45:19 PM,29.961956,50.052676,70.55,83.9051694298
7/14/2025 2:45:24 PM,29.961956,49.936008,70.55,84.321037992
7/14/2025 2:45:29 PM,29.961956,49.973412,70.55,83.53007621
7/14/2025 2:45:34 PM,29.961956,49.945666,70.55,82.4476260336
7/14/2025 2:45:39 PM,29.961956,49.988444,70.55,83.4429256224
7/14/2025 2:45:44 PM,29.961956,49.876452,70.55,83.7307602612
7/14/2025 2:45:49 PM,29.961956,49.86205,70.55,83.1888426688
7/14/2025 2:45:54 PM,29.961956,49.754584,70.55,81.87141776
7/14/2025 2:45:59 PM,29.961956,49.914062,70.55,81.947494528
7/14/2025 2:46:04 PM,29.961956,49.934908,70.55,83.33765192
7/14/2025 2:46:09 PM,29.961956,49.763536,70.55,82.736544658
7/14/2025 2:46:14 PM,29.961956,49.80179,70.55,82.163205072
7/14/2025 2:46:19 PM,29.961956,49.934664,70.55,82.365098816
7/14/2025 2:46:24 PM,29.961956,49.935454,70.55,82.719881006
7/14/2025 2:46:29 PM,29.961956,49.775904,70.55,82.7442027772
7/14/2025 2:46:34 PM,29.961956,49.594632,70.55,82.8181892804
7/14/2025 2:46:39 PM,29.961956,49.854988,70.55,83.02532465
7/14/2025 2:46:44 PM,29.961956,49.86838,70.55,83.6262842
7/14/2025 2:46:49 PM,29.961956,49.939786,70.55,83.273458768
7/14/2025 2:46:54 PM,29.961956,49.7655,70.55,81.415444024
7/14/2025 2:46:59 PM,29.961956,49.666124,70.55,82.1229360224
7/14/2025 2:47:04 PM,29.961956,49.718408,70.55,83.07674891
7/14/2025 2:47:09 PM,29.961956,49.618718,70.55,83.095103312
7/14/2025 2:47:14 PM,29.961956,49.638322,70.55,84.7410621608
7/14/2025 2:47:19 PM,29.961956,49.633242,70.55,84.6040316896
7/14/2025 2:47:24 PM,29.961956,49.862464,70.55,83.693759622
7/14/2025 2:47:29 PM,29.961956,49.873102,70.55,84.04343037
7/14/2025 2:47:34 PM,29.961956,49.8432,70.55,84.1861932936
7/14/2025 2:47:39 PM,29.961956,49.738466,70.55,83.250593322
7/14/2025 2:47:44 PM,29.961956,49.77192,70.55,82.623062288
7/14/2025 2:47:49 PM,29.961956,49.841344,70.55,83.16666008
7/14/2025 2:47:54 PM,29.961956,49.828882,70.55,82.2636185
7/14/2025 2:47:59 PM,29.961956,50.004722,70.55,82.204150845
7/14/2025 2:48:04 PM,29.961956,50.023712,70.55,84.136277525
7/14/2025 2:48:09 PM,29.961956,49.959138,70.55,83.829403696
7/14/2025 2:48:14 PM,29.961956,49.980808,70.55,83.163402492
7/14/2025 2:48:19 PM,29.961956,49.97307,70.55,83.49317299
7/14/2025 2:48:24 PM,29.961956,50.01545,70.55,84.0489204
7/14/2025 2:48:29 PM,29.961956,50.006108,70.55,83.515164648
7/14/2025 2:48:34 PM,29.961956,50.004058,70.55,81.122092065
7/14/2025 2:48:39 PM,29.961956,49.921088,70.55,81.58630227
7/14/2025 2:48:44 PM,29.961956,49.95164,70.55,82.961994462
7/14/2025 2:48:49 PM,29.961956,49.977512,70.55,82.646764488
7/14/2025 2:48:54 PM,29.961956,50.021258,70.55,82.981297875
7/14/2025 2:48:59 PM,29.961956,49.921106,70.55,82.859929175
7/14/2025 2:49:04 PM,29.961956,50.031882,70.55,81.782646328
7/14/2025 2:49:09 PM,29.961956,49.99097,70.55,82.234380894
7/14/2025 2:49:14 PM,29.961956,49.947986,70.55,82.58720428
7/14/2025 2:49:19 PM,29.961956,49.787516,70.55,83.012386408
7/14/2025 2:49:24 PM,29.961956,49.930228,70.55,83.800772076
7/14/2025 2:49:29 PM,29.961956,49.795374,70.55,82.87911946
7/14/2025 2:49:34 PM,29.961956,49.894448,70.55,82.8869099
7/14/2025 2:49:39 PM,29.961956,49.997008,70.55,81.760702682
7/14/2025 2:49:44 PM,29.961956,49.719786,70.55,82.341369448
7/14/2025 2:49:49 PM,29.961956,49.50012,70.55,84.216578616
7/14/2025 2:49:54 PM,29.961956,49.525324,70.55,84.070096712
7/14/2025 2:49:59 PM,29.961956,49.561456,70.55,82.577770536
7/14/2025 2:50:04 PM,29.961956,49.563868,70.55,82.510178355
7/14/2025 2:50:09 PM,28.74809205,49.579232,70.55,82.415696088
7/14/2025 2:50:14 PM,28.600206,49.665176,70.55,84.047865752
7/14/2025 2:50:19 PM,28.600206,49.653468,70.55,85.15003384
7/14/2025 2:50:24 PM,28.600206,49.746926,70.55,84.1480796592
7/14/2025 2:50:29 PM,28.600206,49.695036,70.55,84.536986666
7/14/2025 2:50:34 PM,28.600206,49.81482,70.55,83.56831096
7/14/2025 2:50:39 PM,28.600206,49.885496,70.55,83.364528216
7/14/2025 2:50:44 PM,28.600206,49.833844,70.55,82.971110482
7/14/2025 2:50:49 PM,28.600206,49.961884,70.55,82.89686932
7/14/2025 2:50:54 PM,28.600206,50.026382,70.55,82.909264547
7/14/2025 2:50:59 PM,28.600206,49.84692,70.55,83.227593245
7/14/2025 2:51:04 PM,28.600206,49.774078,70.55,82.17879576
7/14/2025 2:51:09 PM,28.600206,49.965504,70.55,83.468028822
7/14/2025 2:51:14 PM,28.600206,49.792862,70.55,83.0622831
7/14/2025 2:51:19 PM,28.600206,49.836476,70.55,83.11354104
7/14/2025 2:51:24 PM,28.600206,49.905636,70.55,83.02069294
7/14/2025 2:51:29 PM,28.600206,49.841752,70.55,82.628219358
7/14/2025 2:51:34 PM,28.600206,49.910646,70.55,83.33014926
7/14/2025 2:51:39 PM,28.600206,50.066384,70.55,85.359175386
7/14/2025 2:51:44 PM,28.600206,50.13788,70.55,84.6340919344
7/14/2025 2:51:49 PM,28.600206,50.16,70.55,83.2713398528
7/14/2025 2:51:54 PM,28.600206,49.998152,70.55,82.12999396
7/14/2025 2:51:59 PM,28.600206,49.874112,70.55,81.585139079
7/14/2025 2:52:04 PM,28.600206,49.923678,70.55,82.456997328
7/14/2025 2:52:09 PM,28.600206,50.084292,70.55,82.862103258
7/14/2025 2:52:14 PM,28.600206,50.2371,70.55,83.626180004
7/14/2025 2:52:19 PM,28.600206,50.023536,70.55,83.497749545
7/14/2025 2:52:24 PM,28.600206,49.998306,70.55,82.4884704174
