Timestamp,still01-steam-pid.SP => (Aggregate=TimeAverage2),still01-steam-pid.DV01_PIT4055 => (Aggregate=TimeAverage2),still01-steam-pid.PV01-TIT4016 => (Aggregate=TimeAverage2),still01-steam-pid.PV02-TIT4015 => (Aggregate=TimeAverage2),still01-steam-pid.PV03-TIT4009 => (Aggregate=TimeAverage2),still01-steam-pid.DV02-PIT4011 => (Aggregate=TimeAverage2),still01-steam-pid.DV03-PIT4017 => (Aggregate=TimeAverage2),still01-steam-pid.DV04-FIT4054 => (Aggregate=TimeAverage2),still01-steam-pid.DV05-LIT4019 => (Aggregate=TimeAverage2),still01-steam-pid.CV-FCV4054 => (Aggregate=TimeAverage2)
7/15/2025 1:22:07 AM,211.2,70.4491723,211.26538373,202.613122,198.504399905,0.88849103,1.9691612,5345.2343475,40.432446066,38
7/15/2025 1:22:09 AM,211.2,70.46164,211.33186,202.5977,198.49013,0.88849103,1.9691612,5362.7531786,41.11543455,38
7/15/2025 1:22:11 AM,211.2,70.46759695,211.33186,202.5977,198.49013,0.88849103,1.9691612,5368.5392865,41.079874174,38
7/15/2025 1:22:13 AM,211.2,70.48814928,211.33186,202.5977,198.49013,0.88849103,1.9691612,5337.9959207,41.200215833,38
7/15/2025 1:22:15 AM,211.2,70.49325,211.43028716,202.5977,198.49013,0.88849103,1.9691612,5327.6140022,41.17621,38
7/15/2025 1:22:17 AM,211.2,70.49325,211.56183,202.5977,198.53425056,0.88849103,1.9691612,5336.1259272,41.1822888155,38
7/15/2025 1:22:19 AM,211.2,70.508282231,211.56183,202.6664852,198.61201,0.88849103,1.9691612,5344.0854452,41.433146474,38
7/15/2025 1:22:21 AM,211.2,70.43800372,211.56183,202.6868,198.61201,0.88849103,1.9691612,5348.9036146,41.356079734,38
7/15/2025 1:22:23 AM,211.2,70.28222381,211.56183,202.6868,198.6531797,0.88849103,1.9691612,5342.81675515,41.359883192,38
7/15/2025 1:22:25 AM,211.2,68.6466678,211.56183,202.6868,198.72717,0.9117259586,2.0066684208,5283.12692415,41.2695772785,37.15
7/15/2025 1:22:27 AM,211.2,67.2399190775,211.56183,202.756157,198.72717,0.9182794,2.014846,5165.6610415,41.132177011,37
7/15/2025 1:22:29 AM,211.2,66.52790504,211.69560375,202.77776,198.72717,0.9182794,2.014846,5071.5350516,41.105237686,37
7/15/2025 1:22:31 AM,211.2,65.911858,211.87808,202.77776,198.72717,0.9182794,2.014846,5031.3782184,41.1615543,37
7/15/2025 1:22:33 AM,211.2,65.5443166,211.87808,202.77776,198.72717,0.9182794,2.014846,5010.0464639,40.9594414855,37
7/15/2025 1:22:35 AM,211.2,65.478874,211.87808,202.77776,198.72717,0.9182794,2.014846,4998.8743546,40.923195511,37
7/15/2025 1:22:37 AM,211.2,65.415088272,211.92758904,202.77776,198.77463656,0.9182794,2.014846,4991.9730885,40.942434712,37
7/15/2025 1:22:39 AM,211.2,65.39625,211.9954,202.77776,198.86221,0.9182794,2.014846,4997.120885,41.19259485,37
7/15/2025 1:22:41 AM,211.2,65.39625,211.9954,202.77776,198.86221,0.9182794,1.92986466455,5014.684568,40.974894001,37
7/15/2025 1:22:43 AM,211.2,65.383147075,212.00309515,202.87240962,198.86221,0.8545510855,1.9110203,5004.300443,40.647428283,37
7/15/2025 1:22:45 AM,211.2,65.40308498,212.0137,202.90329,198.86221,0.8357832,1.9110203,5002.073244,40.39673336,37
7/15/2025 1:22:47 AM,211.2,65.392781255,212.0137,202.90329,198.8783336,0.8357832,1.9110203,4999.702072,40.6766076015,37
7/15/2025 1:22:49 AM,211.2,65.38751,212.0137,202.90329,198.90881,0.8357832,1.9110203,4995.2108256,40.79161,37
7/15/2025 1:22:51 AM,211.2,65.38366719,212.0137,202.90329,198.90881,0.8357832,1.9110203,5003.4980792,40.79206297,37
7/15/2025 1:22:53 AM,211.2,65.38249,212.0137,202.90329,198.90412472,0.8357832,1.9110203,5003.225945,40.826040025,37
7/15/2025 1:22:55 AM,211.2,65.38038136,211.96324322,202.90329,198.89519,0.8357832,1.9110203,4995.47194325,41.105811035,37
7/15/2025 1:22:57 AM,211.2,65.37973,211.89299,202.90329,198.8918988,0.8357832,1.9110203,4994.238777,41.22991889,37
7/15/2025 1:22:59 AM,211.2,65.39823275,211.89299,202.90329,198.89467656,0.8357832,1.9110203,5004.6312528,41.031148595,37
7/15/2025 1:23:01 AM,211.2,65.40398,211.89299,202.90329,198.902706415,0.8357832,1.9110203,5007.25461435,41.19475749,37
7/15/2025 1:23:03 AM,211.2,65.40398,211.89299,202.90329,198.8834,0.8357832,1.9110203,5009.6859159,41.187419273,37
7/15/2025 1:23:05 AM,211.2,65.40398,211.89299,202.897631655,198.8804975,0.8357832,1.9110203,4998.4031699,41.345975768,37
7/15/2025 1:23:07 AM,211.2,65.40398,211.89299,202.8957,198.8748,0.8357832,1.9110203,4991.49237825,41.578797104,37
7/15/2025 1:23:09 AM,211.2,65.38009542,211.89299,202.8957,198.862678385,0.8357832,1.9110203,4991.6581015,41.30878459,37
7/15/2025 1:23:11 AM,211.2,65.37247,211.89299,202.8957,198.83867,0.8357832,1.9110203,4996.7818,41.197140732,37
7/15/2025 1:23:13 AM,211.2,65.3542292,211.89299,202.8957,198.83867,0.8357832,1.9110203,5003.2786085,41.14168041,37
7/15/2025 1:23:15 AM,211.2,65.371541625,211.89299,202.8957,198.83867,0.8357832,1.9110203,5014.559265,40.9607502895,37
7/15/2025 1:23:17 AM,211.2,65.37906,211.79329373,202.8957,198.83867,0.8357832,1.9110203,5019.4827164,40.814520596,37
7/15/2025 1:23:19 AM,211.2,65.37906,211.65042,202.8957,198.83867,0.8357832,1.9110203,5011.40504505,40.60816008,37
7/15/2025 1:23:21 AM,211.2,65.37906,211.65042,202.84907316,198.83867,0.8357832,1.9110203,5009.7315346,40.352781495,37
7/15/2025 1:23:23 AM,211.2,65.38395775,211.65042,202.83252,198.82944503,0.8357832,1.9110203,5000.6521699,40.3606859135,37
7/15/2025 1:23:25 AM,211.2,65.38556,211.65042,202.81639116,198.8108,0.8357832,1.9110203,4998.1123064,40.528558706,37
7/15/2025 1:23:27 AM,211.2,65.38556,211.65042,202.81068,198.8108,0.8357832,1.9110203,5000.4471893,40.7428889405,37
7/15/2025 1:23:29 AM,211.2,65.38556,211.6100108,202.81068,198.8108,0.8357832,1.9110203,5002.909319,40.999304085,37
7/15/2025 1:23:31 AM,211.2,65.38556,211.55162,202.81068,198.8108,0.8357832,1.878966917,5002.44607715,41.405171825,37
7/15/2025 1:23:33 AM,211.2,65.376066175,211.55162,202.81068,198.8108,0.81028423196,1.8706508,5004.242225,41.521650408,37
7/15/2025 1:23:35 AM,211.2,65.37291,211.55162,202.81068,198.8108,0.80196494,1.8706508,5006.464856,41.7621237745,37
7/15/2025 1:23:37 AM,211.2,65.37291,211.55162,202.81068,198.8108,0.80196494,1.8706508,5024.4441985,41.6437978575,37
7/15/2025 1:23:39 AM,211.2,65.37291,211.55162,202.81068,198.8108,0.80196494,1.8706508,5029.6150516,41.14663471,37
7/15/2025 1:23:41 AM,211.2,65.37291,211.55162,202.81068,198.78409332,0.80196494,1.8706508,5024.24446185,40.77209997,37
7/15/2025 1:23:43 AM,211.2,65.37291,211.55162,202.81068,198.72708,0.80196494,1.8706508,5012.34305615,40.702225,37
7/15/2025 1:23:45 AM,211.2,65.37291,211.55162,202.81068,198.72898834,0.80196494,1.8706508,4998.30264,40.702225,37
7/15/2025 1:23:47 AM,211.2,65.37291,211.55162,202.81068,198.7331,0.80196494,1.8706508,4985.4900539,41.03029,37
7/15/2025 1:23:49 AM,211.2,65.386972095,211.55162,202.81068,198.7331,0.80196494,1.8706508,4979.9885622,41.1755403385,37
7/15/2025 1:23:51 AM,211.2,65.3919,211.55162,202.81068,198.7331,0.80196494,1.8706508,4982.74544045,41.1119934505,37
7/15/2025 1:23:53 AM,211.2,65.3919,211.55162,202.81068,198.7331,0.80196494,1.8706508,4981.336268,40.861428118,37
7/15/2025 1:23:55 AM,211.2,65.3919,211.54587052,202.81068,198.7331,0.80196494,1.8706508,4986.0626245,40.9200167955,37
7/15/2025 1:23:57 AM,211.2,65.395457295,211.5373,202.81068,198.7331,0.80196494,1.8706508,5000.96383645,40.762556836,37
7/15/2025 1:23:59 AM,211.2,65.39673,211.5373,202.81068,198.7331,0.80196494,1.8706508,4989.3179184,40.562428268,37
7/15/2025 1:24:01 AM,211.2,65.4019924,211.5373,202.81068,198.7331,0.80196494,1.8706508,4985.9792828,40.594459995,37
7/15/2025 1:24:03 AM,211.2,65.40388,211.5373,202.81068,198.7331,0.80196494,1.8706508,4992.4688213,40.79708562,37
7/15/2025 1:24:05 AM,211.2,65.42672761,211.5373,202.81068,198.7331,0.80196494,1.8706508,5002.71679435,40.815009045,37
7/15/2025 1:24:07 AM,211.2,65.43505,211.52298064,202.77127161,198.7331,0.80196494,1.8706508,5006.4081718,41.143104705,37
7/15/2025 1:24:09 AM,211.2,65.43505,211.50114,202.75587,198.7331,0.80196494,1.8706508,5005.44170735,41.047272414,37
7/15/2025 1:24:11 AM,211.2,65.403455875,211.50114,202.75587,198.7331,0.80196494,1.8706508,5000.747598,41.0126059565,37
7/15/2025 1:24:13 AM,211.2,65.3918,211.50114,202.742511615,198.70962823,0.80196494,1.8706508,4995.905211,40.944011384,37
7/15/2025 1:24:15 AM,211.2,65.316224834,211.50114,202.7372,198.65652,0.80196494,1.8706508,4981.296714,40.96793022,37
7/15/2025 1:24:17 AM,211.2,65.288414,211.50114,202.7372,198.65652,0.80196494,1.8706508,4971.312905,41.3717152025,37
7/15/2025 1:24:19 AM,211.2,65.288414,211.50114,202.7372,198.65652,0.80196494,1.8706508,4987.084205,41.28863688,37
7/15/2025 1:24:21 AM,211.2,65.288414,211.50114,202.7372,198.65652,0.80196494,1.8706508,5009.7797845,41.4902848555,37
7/15/2025 1:24:23 AM,211.2,65.179782752,211.50114,202.7372,198.665761575,0.80196494,1.8706508,5021.82914755,41.313753748,37
7/15/2025 1:24:25 AM,211.2,65.13899,211.50114,202.7372,198.68687,0.80196494,1.8706508,5018.9392684,41.278389622,37
7/15/2025 1:24:27 AM,211.2,65.13899,211.47267501,202.722934425,198.68687,0.80196494,1.8706508,5011.596887,41.14869892,37
7/15/2025 1:24:29 AM,211.2,65.13899,211.42871,202.71715,198.68687,0.80196494,1.8706508,5002.0946414,41.38806397,37
7/15/2025 1:24:31 AM,211.2,64.971536315,211.42871,202.71715,198.68687,0.80196494,1.8706508,4994.64810185,41.3297228725,37
7/15/2025 1:24:33 AM,211.2,64.90786,211.42871,202.71715,198.68687,0.80196494,1.8706508,4977.96360135,40.7313266485,37
7/15/2025 1:24:35 AM,211.2,64.90786,211.42871,202.71715,198.6877284,0.80196494,1.8706508,4965.1642,40.291910514,37
7/15/2025 1:24:37 AM,211.2,64.73603182,211.42871,202.71715,198.68977,0.80196494,1.8706508,4956.4066821,40.16564774,37
7/15/2025 1:24:39 AM,211.2,64.6702,211.42871,202.71715,198.68977,0.78885518891,1.8506266103,4941.3893669,40.167874211,37
7/15/2025 1:24:41 AM,211.2,64.6702,211.4104112,202.71715,198.68977,0.78393227,1.8445946,4928.90398295,40.272133875,37
7/15/2025 1:24:43 AM,211.2,64.4387416,211.38191,202.71715,198.689467695,0.78393227,1.8445946,4931.19122035,40.859718169,37
7/15/2025 1:24:45 AM,211.2,64.26564236,211.38191,202.71715,198.68874,0.78393227,1.8445946,4936.746002,41.3309557125,37
7/15/2025 1:24:47 AM,211.2,64.23317,211.38191,202.71715,198.68874,0.78393227,1.8445946,4937.1897056,41.336823,37
7/15/2025 1:24:49 AM,211.2,64.23317,211.34834289,202.71715,198.68874,0.78393227,1.8445946,4928.991812,42.02778715,37
7/15/2025 1:24:51 AM,211.2,64.072719125,211.29573,202.71715,198.68874,0.78393227,1.8445946,4934.769216,41.7854183,37
7/15/2025 1:24:53 AM,211.2,64.00892,211.29573,202.71715,198.68874,0.78393227,1.8445946,4925.467806,41.498595289,37
7/15/2025 1:24:55 AM,211.2,64.00892,211.29573,202.71715,198.68874,0.78393227,1.8445946,4925.6766643,41.153863327,37
7/15/2025 1:24:57 AM,211.2,64.00892,211.29573,202.6645101,198.68874,0.78393227,1.8445946,4929.335869,40.98443384,37
7/15/2025 1:24:59 AM,211.2,64.00892,211.29573,202.6413,198.66572592,0.78393227,1.8445946,4932.74607155,40.905779117,37
7/15/2025 1:25:01 AM,211.2,64.00892,211.29573,202.6413,198.61351,0.78393227,1.8445946,4940.45166215,40.786502051,37
7/15/2025 1:25:03 AM,211.2,64.00892,211.29573,202.6413,198.62508,0.78393227,1.8445946,4943.740802,41.017104245,37
7/15/2025 1:25:05 AM,211.2,64.28365875,211.29573,202.6413,198.62508,0.78393227,1.8445946,4948.1535384,39.949020858,37
7/15/2025 1:25:07 AM,211.2,64.45872234,211.29573,202.6413,198.62508,0.78393227,1.8281462186,4961.28300895,39.92822962,37
7/15/2025 1:25:09 AM,211.2,66.688888084,211.29573,202.6413,198.62508,0.774926159775,1.8227508,5010.11182595,40.2006323,37.7875
7/15/2025 1:25:11 AM,211.2,68.911035379,211.29573,202.59263856,198.62508,0.7713802,1.8227508,5136.08075545,40.206192,38
7/15/2025 1:25:13 AM,211.2,69.67072675,211.29573,202.57098,198.62508,0.7713802,1.8227508,5233.26923305,41.040468074,38
7/15/2025 1:25:15 AM,211.2,69.76026,211.2118202,202.57098,198.62508,0.7713802,1.8227508,5278.9534169,41.05706,38
7/15/2025 1:25:17 AM,211.2,69.76026,211.07693,202.54983689,198.612701535,0.7713802,1.8227508,5306.20732945,41.863709594,38
7/15/2025 1:25:19 AM,211.2,69.76026,211.07693,202.54036,198.58095,0.7713802,1.8227508,5322.3497918,41.737827916,38
7/15/2025 1:25:21 AM,211.2,69.76026,211.101917435,202.54036,198.58095,0.8396729401,1.9182714748,5330.112712,41.25562978,38
7/15/2025 1:25:23 AM,211.2,69.76026,211.1426,202.54036,198.58095,0.8677708,1.9507946,5318.12164,41.017341872,38
7/15/2025 1:25:25 AM,211.2,69.76026,211.1426,202.54036,198.58810077,0.8677708,1.9507946,5302.9071908,41.011986,38
7/15/2025 1:25:27 AM,211.2,70.18084536,211.1426,202.54036,198.60658,0.8677708,1.9507946,5322.25514075,41.036081488,38
7/15/2025 1:25:29 AM,211.2,70.369804,211.1426,202.54036,198.60658,0.8677708,1.9507946,5345.045379,40.865618288,38
